property_id,obs_depth_cm
7456089604,36.546592859171014
7922608710,61.86729312940886
6317263588,69.39104860139534
6469199000,69.8883841335512
485984074,23.876923072718007
3835206848,39.81444804560084
9200489553,35.16569581477888
4298491688,18.738312098838744
3566396210,29.803267350908918
6762397189,92.94979625455639
6709588888,105.3113715621819
834598338,25.73207857016873
9178257787,26.164365239097684
8591189382,53.22016321778546
6355175541,35.61176920738719
6468907218,77.70125155546317
3253987225,30.462956392992137
2318471936,156.62271850512442
8151265059,73.24462560439422
2424897811,27.293575490525164
5519749139,87.85218224222942
2951135627,108.54897213051846
8423620804,21.09481380798927
1296921639,27.492824071952526
1079477682,90.64384109443972
4661338759,47.975382161726635
2723583945,103.314734711497
408103232,42.37185126261522
4555641378,17.22158868934268
6335799739,80.25698815916301
8553994454,65.05539493935399
8160136858,40.539802838143764
6664251910,15.999830620187808
2253039277,26.050115240710696
7880706730,27.900432891892716
6863167238,23.618514480380316
6314701807,79.08243806374738
1073631649,34.25660088217138
3529791788,0
2501445593,20.548910540771345
7137038977,32.60043618790759
9438384339,44.895881157805434
3881857589,19.882670513411718
7466200095,81.64418671410995
4491147758,8.34068120174261
8825288568,29.767852632934737
8272149898,12.590121995523093
4094842791,68.87819772147071
2168717194,53.686776664286754
1435575854,42.454585130997216
2248155311,19.83938646412225
9684483285,61.734261890449716
8441108127,109.76665116164418
5623292325,52.64389147478033
3143986578,25.478269437195866
1770579182,27.968657035996088
1292418126,79.8372352458399
3727122389,31.20060581111816
7103227677,22.93341077310627
7476605419,87.36705440149107
8547202417,52.77061367287415
6123762655,16.395781994206782
9221714976,79.46748340296442
126311055,47.067643845607364
1374329932,67.79138010465232
5276867854,36.079057630626735
8262672321,21.32814484117449
1708489914,22.561108343119937
8427314411,46.902658409768094
9702307562,31.45276957920169
2368158277,39.278999728124234
3481184727,43.65125367158636
1818161361,33.12372286654321
6734818961,71.05992450569022
1226276300,59.27894735941213
463641736,154.19143659570804
5914708207,90.06796391718248
9656222383,38.500881634271074
7857345773,19.55859966146536
1225218440,72.91111903447364
8206207979,15.905457354580056
8234114219,14.05868670109923
6618234021,12.6904283690589
4644014859,21.40495754412281
5801478291,29.4689123495225
4541279708,15.125008228600574
4628848084,24.374226822333032
5641080263,68.18920391966311
4327191426,11.445227093695618
8898674329,17.588050293632016
3282041542,34.91637716627926
6019527758,53.974297298289216
3966543021,104.8934304309065
6953535130,104.60680258419995
5632079804,102.8835862684283
4094888512,29.907858078314
920478095,7.320634703238291
7082259785,198.08451757462643
3297342006,37.75511133358265
4616460560,35.6025692301121
200522295,23.432625995737137
6513822838,42.010603882297765
5406348728,31.675018040017694
2081127607,18.921719726945184
5743694190,35.18972096977223
6967273695,97.32691307346737
1940868154,13.715644380708365
4854284728,47.64032827731947
9087108526,44.88872709848114
123846083,37.715935314244724
5339321397,9.968836954439338
538294071,189.6437540912074
2320765355,38.05075462992444
8249451268,18.288269538638655
5906335541,60.88297137377012
2325197990,64.73091547536325
1789652038,30.859928109481558
6388465448,69.69426774388342
2001824275,86.3102883993032
1272143481,18.696955134077577
1103575849,19.106113838265305
5301545651,46.57144216148969
4091045282,153.21829659470205
5728581210,78.74687653507412
398060926,16.32388416876198
211252040,64.11099952852207
4981323897,221.3489871151688
9052878163,46.337212060497166
5329338642,152.71983582224058
7269146614,18.123654662922895
7994138250,135.0041533628702
6346891209,88.70262362193381
2517656273,45.40198716052087
3423175498,31.17816348549969
4115666148,20.912570437342314
1686545688,37.82989672504997
2818935472,29.777748804762282
9469932934,39.10550675596049
9196262364,23.640502422165966
2264239676,50.53690182331684
8340684999,88.09041740469486
6217514546,18.753685539349622
6175295856,31.850564815980682
1640054872,58.46126163914307
104849721,85.17458646786578
2840102728,254.55510205335668
7033501936,20.909115379080383
5780147234,58.01674818930156
4104863613,31.29626732505367
3586982121,23.664994478255068
8079411781,18.627372157340865
5295458177,28.473962063216852
1978584887,29.97729674531904
9263943742,219.43954255459315
8666855132,246.50952054748788
3140350203,73.59192784532135
4852466018,57.70026141672404
6361072827,11.082037533047291
4246465828,95.0521425858392
8980780429,25.127904326586787
3074116652,107.31471072251306
176086942,14.497112721397864
3212874679,21.208714132341683
2145469228,20.254149569207694
3376227620,48.60239074389532
3842033753,149.15337274417894
2982096039,102.70619336376684
1796068746,18.73375288097636
3941708540,93.7864422441558
1973904237,34.98483994907235
9890621260,70.77786911509973
9347102689,76.34222939262665
2643289089,29.09017841228605
5296044032,51.05533677303899
4162101481,36.612357407869354
5231100796,27.041926583966497
7192711348,37.944516703741314
2160598217,12.299611147924331
4139665422,199.2462197151139
2052288205,16.2995536069234
7227317533,32.40301706244047
800049187,49.11753959490378
747437998,0
1517232766,90.28906362545345
7793472868,0
7277013473,2.2016583164413492
1737380172,62.05343222924411
3254636839,45.895690081465354
465113172,15.919074229278602
465641230,57.86849783367284
1132258722,32.54703953823114
6418876761,12.980508511904995
8276316886,49.04919519906435
9219740568,81.15498836408341
8120137900,38.32016568740559
5071481080,77.60905293073411
2213567070,91.1240527834803
4229077491,78.14081694546063
3367374999,21.95161237540701
6487488670,24.110650267651344
2179272538,0
2853875238,25.882483615020064
152247281,16.711967657438862
5754497895,34.0188703649826
6513653519,32.03738472708449
3963340022,117.48535258435705
6829767119,29.177512821636107
7515891635,35.34430544301661
701531749,71.44575858112394
5795723826,18.35936995473489
305657067,55.8639908924858
1427625341,251.06675842552897
4319971629,79.77523660056438
1379725406,57.5668592895402
911481768,49.54624985777558
3779841598,32.436703376175295
7729460450,20.359563088341584
8591498760,15.950944169030741
5229393350,38.41090485147981
3682425027,2.483445059706737
4264755380,56.321782287266295
4227521586,10.114440954929153
2151053424,28.2198148376321
369949306,37.90085427785386
5762390331,75.36964084804289
9014948828,21.145622836868583
9081636349,22.727103389116255
4685792640,76.18119903768753
7408278360,94.46875859317115
8066366553,16.010702012819433
1145554164,23.507771234960032
6039531844,226.93859349673585
2421017812,30.452010696817375
8018757534,34.41041153485501
5387808699,94.4171308826663
3057924215,16.08355965671806
468339284,30.044535407293683
3177919784,11.534927496662057
4470859995,63.2519914863323
938360629,35.589076982423705
8971605359,31.289856096119166
5726838282,17.001338206215227
6529793968,79.95697103084997
4910869662,71.88548668672352
1220165522,25.83338447163712
4253215156,28.061435804961555
4417585704,74.3863536378499
6152741755,19.92492511449891
3742443049,18.753454058514112
734786383,177.1456432557566
1902062669,29.67966730304755
5805538427,93.9282052558226
3888325427,73.44929518734675
4120824538,65.53984532048999
3668194946,92.82775722994238
5881767551,27.397514219641753
8917637938,28.8340978773236
6289916789,31.893423390819414
7530395715,21.965190486238612
7770879757,87.75801186643936
3973096517,58.537914501094214
7359233692,34.09483527246115
4717147403,48.544223646898374
5901467829,112.89404655892534
2191640676,4.712214581342106
8980026211,36.97140621181518
1988796091,25.941071738838055
6461625926,96.69377544717761
1164133380,39.96869910208086
7037365599,24.450632111890826
735752349,46.13962822458983
3435240921,70.41320256302515
2656105427,65.22703382664074
7089654034,8.678825495950807
130361750,10.47444021282759
6017606082,74.02160102423379
337027201,31.620652589089502
7376939148,166.24477475775203
3182963051,39.24140153363382
5758519735,0
6940126972,41.70255790887073
1821894577,51.63415432815282
5918443870,1.8961232053962949
3711473179,69.93730227860247
2748935334,22.642257770233073
6329413932,19.449676924261837
8826219940,23.419622097538284
5972313282,31.338814772732622
5499559883,18.842500541357573
285214172,28.555627314133233
6119657841,29.12528336247502
4379959124,21.41967727293335
1429088351,205.67519930109657
551340066,21.624357860736836
2773669044,32.88060307195907
5826879817,83.10528962145864
3050389288,79.7119960336864
1726611947,80.25744604267096
3628233414,63.351596720736396
1087427783,16.490288178266166
3355722438,60.615598043763384
5209165703,3.1474437248675122
2823421348,231.40357390976203
1995668721,44.416318975220975
3706713780,23.82030079198414
3357043900,25.832021788006077
7188515275,248.78221398671997
6185671706,34.559703021834956
2270065016,28.787149518696637
8060743522,81.08088225635399
1491595796,169.19561496999916
8229475013,33.43711991479185
7411930160,32.66074835827183
5596643952,78.24235158612463
9720670619,43.84231193148281
8418653016,94.99782448583555
4349077435,33.873350406546336
2199458989,78.88036014371433
1708244000,14.683485003702158
3442067795,33.59478761943825
3615338693,79.89706221697675
3321267798,208.14792032921815
7900031023,37.86469833485874
4531560846,95.98606469289028
2351429646,223.01632433497747
4278665551,96.57771232008858
4445291741,23.740837651884092
1452117355,247.16001064615793
9842203835,148.36430342294898
6584292912,86.99928951373859
8679463630,18.260352754528416
4368012947,29.175205942812532
5370290943,85.26538953641638
5877316728,26.257123988196025
207643574,84.81901720508458
9535863474,22.325863155016105
4830674591,65.17040639651671
6975807023,112.48577878426198
9458790682,30.383544726371852
2838251792,71.1252166944491
1070766253,75.72923217977765
3716685682,10.117651552585071
5665547954,97.48740415282627
5086822921,29.902932413903233
5349292555,176.8719201531225
130179437,17.788273920270772
2379920327,109.71132509958098
525088574,74.7747762536172
5021757649,29.319469573712684
5182685039,41.211499626492966
4928463170,48.927288399205494
5731266188,45.23048886151052
4451651965,15.287872481696917
2711405531,6.0858829283092994
1872008763,152.04117312638124
4345299258,23.642594007236326
1509968219,71.23043656370363
5695468979,40.987233198116584
2208638781,67.03874100667926
2258347336,12.332113823576972
3857279589,34.217863964263145
6019846021,28.391725358078933
1265361961,54.991443441934976
5017988171,32.86544300449703
3386373252,74.53022943001926
4577565927,30.6345405967575
3449675917,51.685736700405144
3985191067,208.87948332268445
3864870491,82.99620363814957
8901550111,3.523664368481174
950316248,17.772641043593076
8871417066,7.781172236361783
5301881918,28.109652902112153
4432275344,41.9326091417441
4648526048,18.42888555555148
9354049578,71.49035022201186
8979141685,27.877335468006347
4536660693,29.35523748966982
8136546265,30.187831164821798
7383092646,80.39363357958948
2882436611,8.722597195194485
1525421448,29.845899000947444
3604571891,46.42360792717072
4044678593,71.0983333298613
3159333459,19.602667444498916
1903633640,38.01041873597811
8149293777,44.25695807389652
7927743590,16.15600902906516
9259721123,107.43247569251366
6246209423,248.56729604940523
9648013041,59.98868768064418
899541801,20.210111152816467
4583611769,29.993297623681823
1538240339,34.11050111337292
3872573888,231.3060323467985
5141748023,226.55683321748847
2839819178,48.731834467542285
1655427793,2.9961203354183406
7902975367,56.49120786051674
3260456644,25.757748308931284
3444972804,35.29540479348791
9053287874,93.81395416249934
4315580843,138.41371796877593
4592093935,21.820457870387738
9146574337,24.406500116226155
4056007454,40.462212199056154
1615679240,92.58783366304475
9082508680,92.83456326668932
2057111925,46.26066553361844
2679323910,135.19180297380882
8827098583,43.808052466761815
1803354991,13.072519264885141
1318184919,17.256319084059953
5940446354,83.20624955151101
4497276943,26.69317530285222
7465839218,220.84396079626498
505957187,91.65731737495486
868289892,43.93999108259433
8601866182,49.647540807428655
1633030118,0.23594202218248128
690604085,6.131859640518012
5024994506,32.72248883241093
6336519252,53.10149947691064
8788242567,32.71731501471115
1552422914,21.181997267401147
5054622782,145.96152936862586
1998499369,30.790574944165577
8609438880,39.34788299039243
626468867,32.06450878462312
7122510349,32.38488545473364
9289983841,1.437581880116519
8344179162,183.91699240599638
6049211599,46.69336630545992
6440721392,69.13104972766918
8432174544,26.284942343124737
7853757972,88.39419206204897
5134470892,21.145269016675694
4269980646,26.568771341166382
2419406367,55.91043590286285
9769879926,125.52887820445278
3307853115,185.2297619418142
8522701863,21.686873963938904
2417126707,11.025488411511347
9009941980,21.42090945665733
8787133861,20.11868947814216
7762982024,175.1931476092448
2779939147,83.34671800614144
4278564353,25.63248042606743
5888159995,23.578936309304083
3271583934,13.790061925143345
913236649,28.672907360321904
2122235796,14.731400469074437
1772477551,28.011180625459055
2604454495,32.73398692702333
9264753614,63.65190564326441
3534595487,189.71007238429652
7019250179,25.304512033557998
7378024669,1.8301720842266143
5932189672,150.4609181787762
6356492755,81.21013627341705
1572386885,61.81899894521121
3732746211,24.882384815522176
7409274720,150.50199390158923
6029624051,81.27505845988419
8631703866,0
6121862568,15.30250519861845
7421182068,250.14021406937047
4038187717,25.197825579246803
3070906327,86.57485127308091
7005201216,41.117270419939324
7301978165,202.8740169556515
6276491417,65.97848512150094
3308308388,25.27968584079026
1307106229,40.79552888787524
6664960583,13.08639058832713
8933171959,64.43244185198625
2492322767,207.37865909223692
9537824848,84.42920209314549
5737613356,85.59180203917305
4629774790,168.56180776381504
3838054243,29.788405263135644
7930135917,85.75426665013232
6125510029,20.279882554543132
2695894833,24.793229945970797
1780673319,9.052707890400114
9215942875,28.059612855971423
7275642241,107.77020552374933
5666915583,30.04755122806623
3379715997,69.54753975165931
1110238004,23.27511468112252
5457408113,18.72328633183097
179841786,132.63430630186633
2416461302,40.00047041400493
7288954717,2.4630576388742416
1154337840,93.78147790185174
3534611896,7.008382733627247
9621461726,209.32409348210714
4078802516,77.3170461852372
6004495709,28.588159534389646
8422555072,142.2688354950471
6719129427,31.045612591354768
7865878419,21.087969664539123
8252496558,22.473062948690277
8830800647,47.542621279795036
7143938888,88.79294058805333
577825321,32.04800849647253
3692055367,219.44762070662446
3278947458,29.473585370575954
4154373677,12.814134146031915
2358567566,251.45578734433693
5475998868,27.408380885540126
3738991086,27.520672379810797
5297208559,56.84630632666299
2611403227,72.63243551824102
9778466595,27.064965648238683
3473435146,118.88378477958004
8944098527,40.241133135703485
9056658561,173.60527064359349
4736368657,57.491989603459984
6628559796,53.35045721934874
2648244296,7.894057405280556
8376973673,13.950062636106544
4848949766,77.0105575410574
195690837,41.51935164357335
2066494653,3.085814989730961
7702750773,264.9532608616196
7108594018,22.27131962195456
1828211714,69.4248468765375
888044759,57.1322498393835
876024312,26.140862101581078
5170644396,55.838449501040074
9133687031,63.03779259412967
1679539972,50.91052000379306
2556154794,31.00202494232386
1965815652,64.48014348137859
1565207827,17.42756226831071
2472788002,28.003148937826584
6523065643,21.39465565894347
4711659727,57.14660961348103
6424867634,25.594050050488207
5553443028,22.75118955086926
6493004822,9.507058932230844
9484187479,77.56213828949227
8183948388,94.35828800638622
4290115187,8.822610364559381
2659620037,17.696578620204484
313055777,182.02234136353377
6893390656,82.64437519596294
7528989067,62.478593593441346
2794960049,55.247025254496634
5349074288,78.61139933654808
2239067482,19.288359895853453
7623896253,19.301741684385455
9681921730,68.77516024326962
8401214151,38.05542000231952
6092183403,42.91766626133117
9005669669,34.79929435226647
7584902338,24.38284217459663
2505407850,50.030274786315005
3871498481,75.59509462106013
1450175176,63.401770684624765
4322638217,39.583162820930546
9303444247,38.677518667929625
611389724,35.02002709789223
2568015999,72.13039655048621
8136693134,254.43081536217966
3865061815,104.83577966735751
2944549916,63.18409813657361
9625389872,57.10313392400163
2407417323,56.10596537222943
1609518778,37.16448998219685
565222938,30.711280434850327
3965582377,64.33374840283793
3584180244,109.61225994183742
843619296,36.343606005897655
4395440275,86.67711006045363
4736820092,75.26506181747067
9361768829,26.370698188419162
2006013313,26.599208207580254
9619191022,98.20765327351538
6308334441,22.409132080954247
375204195,22.241767192688933
9404131091,74.06002337989018
2048655010,27.44868252726532
7650563980,70.10288634866178
4033733320,0
3942180346,34.87639999156852
8489375479,19.772001911850367
7932743310,39.502175605471216
4726780140,15.544161093891042
5062927745,71.91639203627602
3743249010,6.407762397844092
9299279579,21.405441844902764
9744248806,26.53513396956763
958373448,53.902797763276745
5578971478,42.74072119912478
6578273553,49.45323218484086
4681073245,31.843686275390233
7863967790,24.24318293402134
766291712,34.807409123315395
9379580462,48.2684367468398
2484860769,61.66511137840461
7546240255,66.63175635729438
4789561085,47.339097655460506
1670038432,25.38342467086835
3704471597,49.197521092535794
5793559684,12.5947015244979
814881909,22.147852465053003
3689006994,31.585349061247957
3715787303,196.55143924470642
4869068371,36.48605871107574
6401352616,27.71933684822236
4565502437,43.87996926606161
3277695444,18.76042690670871
4232963771,46.603528252617714
6882790665,192.2758146764125
2358074531,23.5130189030391
1815597674,46.09193578149218
6414252306,116.28350952746551
2044611306,35.20920784492946
2626129899,15.656844405911015
192668890,22.68456460398412
5791206940,27.81622744243355
4905545398,22.413894793955855
1107638411,58.77103823690149
2984384012,30.745471888504184
2168248931,21.624706414208667
752756423,53.993566480788154
7835738148,28.34211600003681
8477002376,32.148157949569296
3723221816,76.02852756855597
3211952194,34.24122311212133
936039669,85.80767983042132
7016137442,53.25993884736368
4198867973,74.58818874120499
3511445764,27.95742390178033
2116047109,86.75445515519634
3241803192,45.39180853358439
4631619234,27.288858661804095
5693495449,80.53242701856041
2925493242,82.09836750266435
2087856688,249.54889211898018
218836609,12.818496245219013
340456818,182.23235504173468
5427565769,12.64731369951656
1668795372,32.194991948853705
6280586599,52.60398222904567
4078281888,36.06408333433316
4743551782,56.21382481492438
9716520242,32.25577803528422
5750053842,49.50279590927314
5954617663,49.30600901679064
6046556113,17.319052602634496
4473376898,77.43420064067472
6172928828,199.14094041003236
5151863939,33.32235641386944
8545683822,54.575766275431256
7369483860,58.31146513895275
3204618207,37.94567918302425
7408066271,62.146020022754186
1172424931,96.6322391070117
6511097359,52.501614121115
7390581125,21.20075437854147
3562679001,109.39206026618913
129930927,43.845610865596285
3632966877,241.60412983267128
9823374550,21.113989070049424
149962215,49.946595866966064
5789541273,70.2216148499775
8294993724,17.695236362686998
7202887333,53.34812668278677
1472072554,24.359173501737697
9636596577,55.52641925056501
2751536971,29.35761614651927
7770547449,69.54438685144729
7236052363,29.723808206554224
278750170,29.4061917891684
1388252630,81.19911936655589
1287735752,77.7662648902652
7967981590,59.997025167355794
9342393167,76.30346684987502
6213287948,34.1050943339606
6762507047,70.10578280840762
2227558120,49.873015712977455
7730831854,5.988109936219029
1507410708,56.96187019595965
8495070757,73.80006243677707
3720561993,20.423896766828058
648582935,76.58589010097423
7589594298,226.59663561784416
5153015567,88.51233604989785
6687486187,38.67217011489855
5460324040,41.94568419888826
1844488462,96.3303793015005
3327949053,30.786417107298977
9614916243,54.36880346629135
5122933410,90.06902918086328
866263422,31.085539628744606
4957958105,230.56537318454107
1191884454,33.93024586990448
5564389219,23.637767882191945
9199168658,134.39013139464475
3927725024,25.099621889034204
3466395387,20.525056641947337
1431207544,1.7832561905877071
9774866917,20.06421239541586
105083746,37.60120060206519
7430129605,172.52515097595764
1160030709,46.25605612383808
1795599254,83.38881262819899
629767583,83.70055456722747
6401935440,91.84031801688596
4586137583,109.59043652285963
6541001276,48.84311138769136
3812789737,36.395942739327076
7169756822,157.07297668163488
7565132516,30.172263016544505
3197192208,253.78647270457907
1820054053,53.17776949021585
4128439820,76.7502800406281
7789563115,7.162739346482205
2516725896,228.04668336279758
8697665933,41.4144827319466
8103006509,68.92488698987124
7536496599,255.90794780686284
7610854047,36.554512170370415
2915038022,86.63546378699216
923944267,83.9497385145882
8104758230,41.05841214562849
2336057795,30.56615787304338
6382199079,10.618503145875277
6623784264,14.497569466989294
8031817962,39.394054870058405
6255507172,66.60934717025393
8325595415,45.273414093668826
2161261088,35.56419682136148
6411939121,26.812506125555274
2640221638,21.78013203387827
8594279392,29.250773232270046
9158347415,26.67274846224965
1323227174,29.745614363527658
1786592018,136.3347091641155
2089599596,16.916027955454098
7730921208,54.889784530015135
7333478484,61.23432006720566
2171309617,28.52602199099871
5355649528,23.578723627459485
4126771394,34.54435844599105
6406852761,26.189369198894305
7855867256,8.660346915188216
1397774201,72.9078192041672
3034347652,166.76291366166149
5448310588,67.70302363922922
2863121858,35.787177937123786
7810876059,124.58852583263923
9553941498,26.839642781920205
4557807238,11.972476395251498
6238326537,119.43907252029979
5625830014,88.87589051117048
9562063504,181.86132351793688
8025984231,41.29274755783088
2353787995,22.43345260373676
4368868736,23.847715760138826
688510180,21.33158151780215
3510173189,14.960921621975697
7200580507,84.09594433668269
9135108425,3.0142198831874074
9875341051,78.92762077110118
6674380500,70.94038896776692
9363363365,37.19796907594821
8904146161,31.526581676758404
8044998383,14.260067346109592
8060466869,15.756216681644894
2404538164,3.217654418063667
7751280021,176.75344977353993
9353656539,232.22204331469027
5668087199,40.150994029220875
3862102356,135.25360477488067
9737503931,32.92113994340177
3728588900,38.618451488716175
4810788919,25.95971300876482
2817997693,15.359416877282037
9543609127,38.86675078489678
1113495255,54.55139041709982
9349689302,75.68677011433438
5043085212,56.037844538488805
7087238751,170.68469016910095
4933795618,48.784019848607635
4601460176,25.777951987861144
7876653114,29.409099165051423
9436686488,13.946881086238594
5873436713,147.8862783737203
3438960603,31.633078311795487
553029208,8.865134032376595
325343419,48.70874983494009
6629073576,16.660075338797064
1544353426,18.883574382113757
3291172501,0
198762958,26.006647575592865
1707622336,32.206419077365105
3875303257,6.764393739264796
2950354599,16.56932246417827
4262528607,39.257787974607886
2474524782,6.381500955015047
406336503,30.269382614315386
2594709175,5.014901522685471
3920692703,30.697136728650026
4838840420,68.13291174544449
6677109602,16.27986092221399
7322682346,27.62328378417954
5342527476,76.87576341533683
5835114429,30.63039578612465
9153247775,242.39919385487246
6457548348,22.41722318949663
2126548849,46.92344509606947
1965361397,52.85509754419864
3782958579,31.370650052216096
8995570624,37.52206338015341
6755295669,121.18800697505492
7969303788,25.875345938485605
6208960966,23.17924112169569
1657736415,51.509280472401166
6208629012,16.056377028701725
5822449327,7.699778344509996
8974291389,92.9406122059159
5754157101,8.318426879623038
526408624,87.05273864478504
4498059183,91.67355819384689
7635330785,67.3147913077121
7700858584,32.92591590057978
9717927695,13.219272037577028
4623579066,37.7397496692488
7741136940,14.251172868550816
3047861131,21.056379031278368
5973632691,23.557074227030988
2965958128,33.55012143368326
922008949,9.46826371806323
8456478510,11.203728987348555
1893041041,72.93813978926265
9375972862,43.27234884622965
896428279,37.33569657868427
7783370119,35.666535843256455
8834072364,11.640853947478925
6656904738,26.597870798282575
2412386735,49.58921184137417
1080012308,60.47163237174421
6213606142,29.075663148078455
5487797542,32.08410049827204
1933277996,111.95318820696453
9412255613,179.5968828519606
5126228023,73.46939614476088
4090069152,20.605907756516196
7897018977,58.67065784569021
2354622268,61.12967515878953
2406962573,17.96430200710101
4671272334,0
6559374427,7.8153457149909356
2102740868,6.069365649704059
6271861415,177.2754709303347
3183723554,43.741148628478435
9281950626,18.18808806227657
1086628126,17.136274252865537
2958514251,34.24603514664324
2571540356,24.076933966045466
6564957017,130.75259860814035
1814778290,138.38918786551673
3332374433,8.699929222122192
8802206664,12.945519989128641
8108659768,24.89760172577487
3621044645,87.35947273892283
5102177793,53.04800672731448
819789937,34.11792838672179
4074783032,10.55990845191002
9018341848,70.03543233907322
9859032022,28.32604874842386
1114163884,26.118484131263056
1717654962,81.67472832433414
3603459213,16.58908877715413
2210831457,9.756902041462771
3313334287,32.05599453087342
1437870176,72.69864045334295
3844743378,47.75537704558313
9710459038,69.23957723279968
8725975151,86.26073789910333
260019457,35.780779589208606
1834106884,48.4383352105459
3778121498,161.4742032255344
3158519072,117.35415508552236
4547371393,65.20654739317999
5226919160,35.165865621101695
9332808304,18.89135501767286
7318910308,21.22303814946465
9514384438,75.56783580162104
2996577105,229.86083933904467
6533267843,30.924587725986903
5135899625,7.723580582382844
4274057929,22.363607986869432
866484192,51.82816664738774
3831303017,229.351894841513
6816813312,21.990107137914883
1695457451,72.8125739110259
1735352812,30.267378172445813
6484742678,82.93446582242984
4562009165,37.32193059450584
5826949716,23.42913256706664
8964492973,25.85600717645364
223326831,212.87603138036133
7855783435,63.3578100889417
3594626130,30.00964735680074
3227151000,20.01257992089033
7471488733,10.10543575843472
956232700,14.154828060925349
1173959735,29.628425524147683
214951075,122.42837824797948
311105707,14.246597117593248
2461824718,26.065442173385946
1964710432,258.5790195963223
7375646482,36.169186135528285
1170424668,33.707026208972174
1722337012,75.46577013812959
913649253,38.731890291256676
4726698941,81.12709598110534
4063326217,38.37053926835115
1976317586,32.836089964812246
6691400228,25.455617937889613
4108745508,87.35649216198469
2691478281,16.37551048334226
717201383,243.12536507641946
8398584985,59.963366743501155
5350719442,40.727589539889834
2706235223,73.6533491477676
2101423058,25.008818362740755
2124704925,95.68665280863956
4804779080,22.777503914358345
7188527406,9.57153430274762
9172658039,28.025951896037
1188061388,64.71430591712263
7164275159,220.50034029169655
3151397038,16.67884040345514
7234023700,23.358753538787862
8722701977,40.13808811315885
5456494631,29.85940322720046
4271367945,32.4587791895945
7333752496,37.245694605647195
1847798687,30.41598515753621
8682992853,49.53789105257645
3587653234,66.21146328128798
4469521896,26.986131782231112
8063635507,91.23640335682198
1889462529,71.9211426073937
3410119478,20.062774946332517
213093512,80.98461709249233
8490963924,41.091213019074154
2549103208,24.747584683095766
9252914103,80.76921545124638
9603620424,37.38227585008873
9361126973,84.31921892879404
7377022003,15.821914294992606
7548512859,0
6690019807,255.82274499800906
2714572397,42.935687077994494
6379046148,24.20097241362171
2134535969,49.279919165540726
